"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"SMART","CARD","5","107","12","10704","4.23e-6","1.24e-4","41.68","3.72e-4","1.13e-4","6.81e-8","CASP9,CASP5,CASP4,CASP1,CARD16"
"GOTERM_BP_DIRECT","Fc-gamma receptor signaling pathway","5","142","15","19512","3.35e-6","6.55e-5","45.80","4.51e-3","5.78e-5","5.39e-8","CLEC4D,FCER1G,LCK,CD247,CLEC4E"
"GOTERM_BP_DIRECT","interleukin-18-mediated signaling pathway","5","142","14","19512","2.47e-6","4.90e-5","49.07","3.33e-3","4.33e-5","3.61e-8","GSDMD,CASP5,CASP4,CASP1,NLRP3"
"INTERPRO","Pept_C14","5","142","13","20827","1.37e-6","5.46e-5","56.41","6.55e-4","5.11e-5","1.69e-8","CASP9,CASP5,CASP4,CASP1,CARD16"
"GOTERM_BP_DIRECT","icosanoid biosynthetic process","5","142","11","19512","8.29e-7","1.80e-5","62.46","1.12e-3","1.59e-5","8.48e-9","PYCARD,CASP1,CARD16,NLRC4,NAIP"
"GOTERM_CC_DIRECT","ripoptosome","5","142","6","20808","3.00e-8","9.00e-7","122.11","7.20e-6","7.50e-7","8.23e-11","CASP8,CASP10,FADD,CFLAR,TICAM1"
"SMART","DEXDc","4","107","112","10704","9.96e-2","3.82e-1","3.57","1.00e+0","3.47e-1","2.57e-2","IFIH1,DDX3X,DHX33,DHX58"
"GOTERM_CC_DIRECT","spindle pole","4","142","163","20808","9.92e-2","3.66e-1","3.60","1.00e+0","3.05e-1","2.56e-2","LATS1,RALBP1,LATS2,BRCC3"
"INTERPRO","PDZ_sf","4","142","162","20827","9.75e-2","3.94e-1","3.62","1.00e+0","3.69e-1","2.50e-2","AFDN,ERBIN,CARD11,SIPA1"
"GOTERM_MF_DIRECT","transmembrane transporter binding","4","142","150","19272","9.71e-2","3.89e-1","3.62","1.00e+0","3.39e-1","2.50e-2","PYCARD,YWHAE,YWHAQ,FYN"
"SMART","HELICc","4","107","110","10704","9.56e-2","3.82e-1","3.64","1.00e+0","3.47e-1","2.43e-2","IFIH1,DDX3X,DHX33,DHX58"
"INTERPRO","PDZ","4","142","159","20827","9.36e-2","3.94e-1","3.69","1.00e+0","3.69e-1","2.36e-2","AFDN,ERBIN,CARD11,SIPA1"
"GOTERM_MF_DIRECT","helicase activity","4","142","147","19272","9.34e-2","3.82e-1","3.69","1.00e+0","3.32e-1","2.35e-2","IFIH1,DDX3X,DHX33,DHX58"
"GOTERM_MF_DIRECT","receptor ligand activity","4","142","142","19272","8.64e-2","3.62e-1","3.82","1.00e+0","3.15e-1","2.10e-2","CD86,IL1B,CD80,TNFSF13B"
"UP_SEQ_FEATURE","DOMAIN:PDZ","4","141","152","20669","8.45e-2","1.00e+0","3.86","1.00e+0","9.88e-1","2.04e-2","AFDN,ERBIN,CARD11,SIPA1"
"INTERPRO","Ser-Thr/Tyr_kinase_cat_dom","4","142","151","20827","8.32e-2","3.67e-1","3.89","1.00e+0","3.44e-1","2.00e-2","ZAP70,SYK,LCK,FYN"
"GOTERM_CC_DIRECT","centriolar satellite","4","142","148","20808","7.96e-2","3.18e-1","3.96","1.00e+0","2.65e-1","1.87e-2","CD86,CYLD,LATS2,EXOC7"
"GOTERM_BP_DIRECT","regulation of cell shape","4","142","136","19512","7.59e-2","3.11e-1","4.04","1.00e+0","2.75e-1","1.75e-2","FYN,NF2,LIMD1,RHOQ"
"KEGG_PATHWAY","Inflammatory bowel disease","4","142","66","9496","7.46e-2","1.64e-1","4.05","1.00e+0","9.81e-2","1.69e-2","IL23A,IL1B,NOD2,TLR4"
"UP_KW_MOLECULAR_FUNCTION","Helicase","4","87","136","12059","7.31e-2","2.84e-1","4.08","9.40e-1","2.38e-1","1.68e-2","IFIH1,DDX3X,DHX33,DHX58"
"SMART","TyrKc","4","107","91","10704","6.14e-2","3.60e-1","4.40","9.96e-1","3.27e-1","1.30e-2","ZAP70,SYK,LCK,FYN"
"GOTERM_BP_DIRECT","positive regulation of neuron projection development","4","142","122","19512","5.86e-2","2.72e-1","4.51","1.00e+0","2.41e-1","1.22e-2","RAPGEF1,FYN,CFLAR,ARF6"
"GOTERM_MF_DIRECT","SH3 domain binding","4","142","120","19272","5.81e-2","2.75e-1","4.52","1.00e+0","2.39e-1","1.20e-2","CASP9,RAPGEF1,CD3E,SKAP1"
"SMART","CLECT","4","107","88","10704","5.66e-2","3.56e-1","4.55","9.94e-1","3.23e-1","1.16e-2","CLEC4D,CLEC7A,CLEC1B,CLEC4E"
"GOTERM_BP_DIRECT","positive regulation of canonical Wnt signaling pathway","4","142","120","19512","5.64e-2","2.64e-1","4.58","1.00e+0","2.33e-1","1.15e-2","DDX3X,TBL1XR1,PIN1,TBL1X"
"GOTERM_CC_DIRECT","ficolin-1-rich granule lumen","4","142","127","20808","5.54e-2","2.37e-1","4.62","1.00e+0","1.98e-1","1.13e-2","GSDMD,DDX3X,APAF1,CTSD"
"UP_KW_MOLECULAR_FUNCTION","Tyrosine-protein kinase","4","87","118","12059","5.21e-2","2.41e-1","4.70","8.62e-1","2.02e-1","1.04e-2","ZAP70,SYK,LCK,FYN"
"UP_SEQ_FEATURE","DOMAIN:Helicase ATP-binding","4","141","120","20669","4.82e-2","8.44e-1","4.89","1.00e+0","8.34e-1","9.26e-3","IFIH1,DDX3X,DHX33,DHX58"
"GOTERM_BP_DIRECT","symbiont entry into host cell","4","142","112","19512","4.76e-2","2.43e-1","4.91","1.00e+0","2.14e-1","9.11e-3","CD86,ITCH,CD4,CD80"
"KEGG_PATHWAY","Autoimmune thyroid disease","4","142","54","9496","4.59e-2","1.14e-1","4.95","9.99e-1","6.81e-2","8.50e-3","CD86,CD40,CD40LG,CD80"
"GOTERM_MF_DIRECT","kinase binding","4","142","106","19272","4.29e-2","2.26e-1","5.12","1.00e+0","1.97e-1","7.86e-3","MOB1B,MOB1A,CASP1,CARD16"
"GOTERM_BP_DIRECT","cellular response to tumor necrosis factor","4","142","107","19512","4.26e-2","2.24e-1","5.14","1.00e+0","1.98e-1","7.78e-3","PYCARD,CD40,ERBIN,TANK"
"UP_SEQ_FEATURE","SITE:Cleavage","4","141","114","20669","4.25e-2","8.23e-1","5.14","1.00e+0","8.12e-1","7.76e-3","IFIH1,CD40LG,BID,TNFSF13B"
"INTERPRO","Ig_E-set","4","142","114","20827","4.24e-2","2.41e-1","5.15","1.00e+0","2.26e-1","7.75e-3","TXNIP,LY96,EXOC2,RELB"
"INTERPRO","CTDL_fold","4","142","114","20827","4.24e-2","2.41e-1","5.15","1.00e+0","2.26e-1","7.75e-3","CLEC4D,CLEC7A,CLEC1B,CLEC4E"
"GOTERM_BP_DIRECT","canonical Wnt signaling pathway","4","142","106","19512","4.16e-2","2.24e-1","5.19","1.00e+0","1.98e-1","7.53e-3","LATS2,SIAH1,RAPGEF1,STK3"
"INTERPRO","Helicase_ATP-bd","4","142","113","20827","4.15e-2","2.41e-1","5.19","1.00e+0","2.26e-1","7.52e-3","IFIH1,DDX3X,DHX33,DHX58"
"GOTERM_BP_DIRECT","immunoglobulin mediated immune response","4","142","105","19512","4.06e-2","2.24e-1","5.23","1.00e+0","1.98e-1","7.29e-3","FCER1G,IRF7,FCER1A,BCL10"
"GOTERM_CC_DIRECT","ubiquitin ligase complex","4","142","111","20808","3.98e-2","1.84e-1","5.28","1.00e+0","1.53e-1","7.09e-3","MAVS,FBXW11,BRCC3,SUGT1"
"UP_SEQ_FEATURE","DOMAIN:Helicase C-terminal","4","141","111","20669","3.97e-2","8.23e-1","5.28","1.00e+0","8.12e-1","7.08e-3","IFIH1,DDX3X,DHX33,DHX58"
"INTERPRO","Helicase_C-like","4","142","110","20827","3.88e-2","2.34e-1","5.33","1.00e+0","2.20e-1","6.85e-3","IFIH1,DDX3X,DHX33,DHX58"
"GOTERM_CC_DIRECT","ruffle","4","142","109","20808","3.80e-2","1.79e-1","5.38","1.00e+0","1.49e-1","6.65e-3","NF2,MEFV,TLR4,ARF6"
"KEGG_PATHWAY","Malaria","4","142","50","9496","3.78e-2","9.71e-2","5.35","9.97e-1","5.80e-2","6.48e-3","CD40,CD40LG,IL1B,TLR4"
"INTERPRO","C-type_lectin-like/link_sf","4","142","106","20827","3.54e-2","2.19e-1","5.53","1.00e+0","2.05e-1","6.01e-3","CLEC4D,CLEC7A,CLEC1B,CLEC4E"
"GOTERM_BP_DIRECT","phosphatidylinositol 3-kinase/protein kinase B signal transduction","4","142","94","19512","3.07e-2","1.79e-1","5.85","1.00e+0","1.58e-1","4.94e-3","CD40,TBK1,RAPGEF1,STK3"
"INTERPRO","Tyr_kinase_AS","4","142","98","20827","2.90e-2","1.92e-1","5.99","1.00e+0","1.80e-1","4.56e-3","ZAP70,SYK,LCK,FYN"
"GOTERM_BP_DIRECT","response to estradiol","4","142","87","19512","2.52e-2","1.55e-1","6.32","1.00e+0","1.37e-1","3.75e-3","CASP9,CD4,CASP8,TXNIP"
"INTERPRO","Tyr_kinase_cat_dom","4","142","91","20827","2.39e-2","1.80e-1","6.45","1.00e+0","1.69e-1","3.50e-3","ZAP70,SYK,LCK,FYN"
"INTERPRO","C-type_lectin-like","4","142","90","20827","2.33e-2","1.80e-1","6.52","1.00e+0","1.69e-1","3.36e-3","CLEC4D,CLEC7A,CLEC1B,CLEC4E"
"UP_SEQ_FEATURE","DOMAIN:C-type lectin","4","141","89","20669","2.26e-2","6.48e-1","6.59","1.00e+0","6.40e-1","3.24e-3","CLEC4D,CLEC7A,CLEC1B,CLEC4E"
"GOTERM_CC_DIRECT","autophagosome","4","142","86","20808","2.07e-2","1.08e-1","6.82","9.93e-1","9.01e-2","2.86e-3","STING1,ATG16L1,MEFV,TICAM1"
"GOTERM_BP_DIRECT","cellular response to type II interferon","4","142","80","19512","2.03e-2","1.35e-1","6.87","1.00e+0","1.19e-1","2.77e-3","CASP1,CARD16,TLR4,TLR3"
"GOTERM_BP_DIRECT","B cell differentiation","4","142","80","19512","2.03e-2","1.35e-1","6.87","1.00e+0","1.19e-1","2.77e-3","CD40LG,SYK,CARD11,TNFSF13B"
"KEGG_PATHWAY","Allograft rejection","4","142","39","9496","1.98e-2","5.55e-2","6.86","9.54e-1","3.32e-2","2.63e-3","CD86,CD40,CD40LG,CD80"
"GOTERM_MF_DIRECT","RNA helicase activity","4","142","78","19272","1.96e-2","1.27e-1","6.96","9.99e-1","1.11e-1","2.64e-3","IFIH1,DDX3X,DHX33,DHX58"
"GOTERM_MF_DIRECT","scaffold protein binding","4","142","72","19272","1.58e-2","1.07e-1","7.54","9.95e-1","9.31e-2","1.97e-3","YWHAE,CASP8,SYK,FYN"
"UP_SEQ_FEATURE","REPEAT:LRR 12","4","141","76","20669","1.49e-2","4.83e-1","7.72","1.00e+0","4.77e-1","1.82e-3","ERBIN,NLRC4,TLR4,TLR3"
"GOTERM_BP_DIRECT","keratinocyte differentiation","4","142","70","19512","1.42e-2","1.03e-1","7.85","1.00e+0","9.07e-2","1.70e-3","LATS1,LATS2,TXNIP,SAV1"
"GOTERM_BP_DIRECT","platelet activation","4","142","69","19512","1.37e-2","1.01e-1","7.97","1.00e+0","8.89e-2","1.61e-3","CD40,CD40LG,SYK,LCK"
"GOTERM_BP_DIRECT","positive regulation of protein phosphorylation","4","142","69","19512","1.37e-2","1.01e-1","7.97","1.00e+0","8.89e-2","1.61e-3","RALBP1,CD4,RALB,PIN1"
"GOTERM_BP_DIRECT","TORC1 signaling","4","142","67","19512","1.26e-2","9.46e-2","8.20","1.00e+0","8.35e-2","1.44e-3","TBK1,SYK,CUL1,CARD11"
"GOTERM_BP_DIRECT","protein secretion","4","142","66","19512","1.21e-2","9.18e-2","8.33","1.00e+0","8.11e-2","1.37e-3","GSDMD,CASP4,CASP1,NLRP3"
"GOTERM_CC_DIRECT","SCF ubiquitin ligase complex","4","142","66","20808","1.02e-2","6.28e-2","8.88","9.15e-1","5.24e-2","1.08e-3","FBXW11,CUL1,CACYBP,SKP1"
"GOTERM_BP_DIRECT","response to stress","4","142","61","19512","9.79e-3","7.67e-2","9.01","1.00e+0","6.78e-2","1.02e-3","TBK1,BCL3,IKBKE,BCL2L1"
"GOTERM_BP_DIRECT","positive regulation of phagocytosis","4","142","60","19512","9.36e-3","7.37e-2","9.16","1.00e+0","6.51e-2","9.56e-4","PYCARD,FCER1G,CLEC7A,RAPGEF1"
"GOTERM_BP_DIRECT","extrinsic apoptotic signaling pathway","4","142","58","19512","8.53e-3","6.76e-2","9.48","1.00e+0","5.97e-2","8.41e-4","CASP8,FADD,BID,TLR3"
"GOTERM_BP_DIRECT","T cell differentiation","4","142","54","19512","7.00e-3","5.65e-2","10.18","1.00e+0","4.99e-2","6.41e-4","ZAP70,CD4,TRAF3IP2,LCK"
"SMART","LRR_RI","4","107","39","10704","6.66e-3","8.37e-2","10.26","4.45e-1","7.61e-2","5.93e-4","NLRP3,NOD1,NLRP1,NOD2"
"GOTERM_BP_DIRECT","cellular response to amyloid-beta","4","142","51","19512","5.97e-3","4.87e-2","10.78","1.00e+0","4.31e-2","5.15e-4","SYK,CASP4,FYN,TLR4"
"GOTERM_MF_DIRECT","non-membrane spanning protein tyrosine kinase activity","4","142","46","19272","4.62e-3","4.03e-2","11.80","7.84e-1","3.50e-2","3.63e-4","ZAP70,SYK,LCK,FYN"
